State|County|Party|Candidate|Num|Percent|Won
nebraska|Box Butte |Lib|G. Johnson|       88|1.9%|False
nebraska|Box Butte |Dem|B. Obama (i)|     1,634|36.0%|False
nebraska|Stanton |PEC|R. Terry|       22|0.8%|False
nebraska|Stanton |GOP|M. Romney|     1,945|74.2%|True
nebraska|Stanton |Lib|G. Johnson|       49|1.9%|False
nebraska|Stanton |Dem|B. Obama (i)|      607|23.1%|False
nebraska|Nance |PEC|R. Terry|       12|0.7%|False
nebraska|Nance |GOP|M. Romney|     1,098|68.5%|True
nebraska|Nance |Lib|G. Johnson|       17|1.1%|False
nebraska|Nance |Dem|B. Obama (i)|      477|29.7%|False
nebraska|Sarpy |PEC|R. Terry|      138|0.2%|False
nebraska|Sarpy |GOP|M. Romney|    40,318|60.9%|True
nebraska|Sarpy |Lib|G. Johnson|     1,001|1.5%|False
nebraska|Sarpy |Dem|B. Obama (i)|    24,709|37.3%|False
nebraska|Clay |PEC|R. Terry|       11|0.4%|False
nebraska|Clay |GOP|M. Romney|     2,213|75.9%|True
nebraska|Clay |Lib|G. Johnson|       30|1.0%|False
nebraska|Clay |Dem|B. Obama (i)|      662|22.7%|False
nebraska|Hamilton |PEC|R. Terry|       26|0.5%|False
nebraska|Hamilton |GOP|M. Romney|     3,582|74.3%|True
nebraska|Hamilton |Lib|G. Johnson|       80|1.7%|False
nebraska|Hamilton |Dem|B. Obama (i)|     1,136|23.5%|False
nebraska|Lincoln |PEC|R. Terry|       59|0.4%|False
nebraska|Lincoln |GOP|M. Romney|    10,545|69.1%|True
nebraska|Lincoln |Lib|G. Johnson|      312|2.0%|False
nebraska|Lincoln |Dem|B. Obama (i)|     4,350|28.5%|False
nebraska|Sherman |PEC|R. Terry|       11|0.7%|False
nebraska|Sherman |GOP|M. Romney|      919|60.9%|True
nebraska|Sherman |Lib|G. Johnson|       29|1.9%|False
nebraska|Sherman |Dem|B. Obama (i)|      549|36.4%|False
nebraska|Dodge |PEC|R. Terry|       48|0.3%|False
nebraska|Dodge |GOP|M. Romney|     8,937|60.6%|True
nebraska|Dodge |Lib|G. Johnson|      186|1.3%|False
nebraska|Dodge |Dem|B. Obama (i)|     5,588|37.9%|False
nebraska|Cheyenne |PEC|R. Terry|       16|0.4%|False
nebraska|Cheyenne |GOP|M. Romney|     3,134|74.7%|True
nebraska|Cheyenne |Lib|G. Johnson|       64|1.5%|False
nebraska|Cheyenne |Dem|B. Obama (i)|      983|23.4%|False
nebraska|Brown |PEC|R. Terry|        7|0.5%|False
nebraska|Brown |GOP|M. Romney|     1,298|84.0%|True
nebraska|Brown |Lib|G. Johnson|       17|1.1%|False
nebraska|Brown |Dem|B. Obama (i)|      223|14.4%|False
nebraska|Polk |PEC|R. Terry|        9|0.4%|False
nebraska|Polk |GOP|M. Romney|     1,886|77.1%|True
nebraska|Polk |Lib|G. Johnson|       24|1.0%|False
nebraska|Polk |Dem|B. Obama (i)|      527|21.5%|False
nebraska|Hall |PEC|R. Terry|       68|0.3%|False
nebraska|Hall |GOP|M. Romney|    12,412|62.9%|True
nebraska|Hall |Lib|G. Johnson|      270|1.4%|False
nebraska|Hall |Dem|B. Obama (i)|     6,971|35.3%|False
nebraska|Garden |PEC|R. Terry|        7|0.6%|False
nebraska|Garden |GOP|M. Romney|      829|76.2%|True
nebraska|Garden |Lib|G. Johnson|       10|0.9%|False
nebraska|Garden |Dem|B. Obama (i)|      242|22.2%|False
nebraska|Wayne |PEC|R. Terry|       19|0.5%|False
nebraska|Wayne |GOP|M. Romney|     2,493|68.1%|True
nebraska|Wayne |Lib|G. Johnson|       73|2.0%|False
nebraska|Wayne |Dem|B. Obama (i)|     1,074|29.4%|False
nebraska|Arthur |PEC|R. Terry|        0|0.0%|False
nebraska|Arthur |GOP|M. Romney|      227|87.0%|True
nebraska|Arthur |Lib|G. Johnson|        4|1.5%|False
nebraska|Arthur |Dem|B. Obama (i)|       30|11.5%|False
nebraska|Fillmore |PEC|R. Terry|       18|0.6%|False
nebraska|Fillmore |GOP|M. Romney|     1,972|70.1%|True
nebraska|Fillmore |Lib|G. Johnson|       31|1.1%|False
nebraska|Fillmore |Dem|B. Obama (i)|      794|28.2%|False
nebraska|Hooker |PEC|R. Terry|        3|0.8%|False
nebraska|Hooker |GOP|M. Romney|      330|83.8%|True
nebraska|Hooker |Lib|G. Johnson|        2|0.5%|False
nebraska|Hooker |Dem|B. Obama (i)|       59|15.0%|False
nebraska|Hitchcock |PEC|R. Terry|       13|0.7%|False
nebraska|Hitchcock |GOP|M. Romney|     1,386|79.7%|True
nebraska|Hitchcock |Lib|G. Johnson|       30|1.7%|False
nebraska|Hitchcock |Dem|B. Obama (i)|      310|17.8%|False
nebraska|Buffalo |PEC|R. Terry|       64|0.3%|False
nebraska|Buffalo |GOP|M. Romney|    13,378|70.2%|True
nebraska|Buffalo |Lib|G. Johnson|      349|1.8%|False
nebraska|Buffalo |Dem|B. Obama (i)|     5,266|27.6%|False
nebraska|Butler |PEC|R. Terry|       11|0.3%|False
nebraska|Butler |GOP|M. Romney|     2,729|71.5%|True
nebraska|Butler |Lib|G. Johnson|       50|1.3%|False
nebraska|Butler |Dem|B. Obama (i)|     1,028|26.9%|False
nebraska|Franklin |PEC|R. Terry|       10|0.7%|False
nebraska|Franklin |GOP|M. Romney|     1,110|72.7%|True
nebraska|Franklin |Lib|G. Johnson|       26|1.7%|False
nebraska|Franklin |Dem|B. Obama (i)|      381|25.0%|False
nebraska|Logan |PEC|R. Terry|        2|0.5%|False
nebraska|Logan |GOP|M. Romney|      356|82.6%|True
nebraska|Logan |Lib|G. Johnson|        5|1.2%|False
nebraska|Logan |Dem|B. Obama (i)|       68|15.8%|False
nebraska|Banner |PEC|R. Terry|        2|0.5%|False
nebraska|Banner |GOP|M. Romney|      339|84.3%|True
nebraska|Banner |Lib|G. Johnson|        6|1.5%|False
nebraska|Banner |Dem|B. Obama (i)|       55|13.7%|False
nebraska|Dundy |PEC|R. Terry|        3|0.3%|False
nebraska|Dundy |GOP|M. Romney|      791|80.6%|True
nebraska|Dundy |Lib|G. Johnson|       11|1.1%|False
nebraska|Dundy |Dem|B. Obama (i)|      176|17.9%|False
nebraska|Perkins |PEC|R. Terry|        6|0.4%|False
nebraska|Perkins |GOP|M. Romney|     1,133|81.5%|True
nebraska|Perkins |Lib|G. Johnson|       15|1.1%|False
nebraska|Perkins |Dem|B. Obama (i)|      237|17.0%|False
nebraska|Thayer |PEC|R. Terry|        9|0.3%|False
nebraska|Thayer |GOP|M. Romney|     1,853|70.5%|True
nebraska|Thayer |Lib|G. Johnson|       41|1.6%|False
nebraska|Thayer |Dem|B. Obama (i)|      724|27.6%|False
nebraska|Seward |PEC|R. Terry|       28|0.4%|False
nebraska|Seward |GOP|M. Romney|     4,947|66.4%|True
nebraska|Seward |Lib|G. Johnson|      108|1.5%|False
nebraska|Seward |Dem|B. Obama (i)|     2,362|31.7%|False
nebraska|Custer |PEC|R. Terry|       21|0.4%|False
nebraska|Custer |GOP|M. Romney|     4,251|78.5%|True
nebraska|Custer |Lib|G. Johnson|       76|1.4%|False
nebraska|Custer |Dem|B. Obama (i)|     1,066|19.7%|False
nebraska|Greeley |PEC|R. Terry|        9|0.8%|False
nebraska|Greeley |GOP|M. Romney|      820|69.4%|True
nebraska|Greeley |Lib|G. Johnson|       12|1.0%|False
nebraska|Greeley |Dem|B. Obama (i)|      340|28.8%|False
nebraska|Blaine |PEC|R. Terry|        0|0.0%|False
nebraska|Blaine |GOP|M. Romney|      268|89.0%|True
nebraska|Blaine |Lib|G. Johnson|        4|1.3%|False
nebraska|Blaine |Dem|B. Obama (i)|       29|9.6%|False
nebraska|Loup |PEC|R. Terry|        0|0.0%|False
nebraska|Loup |GOP|M. Romney|      290|81.5%|True
nebraska|Loup |Lib|G. Johnson|        4|1.1%|False
nebraska|Loup |Dem|B. Obama (i)|       62|17.4%|False
nebraska|Frontier |PEC|R. Terry|       10|0.7%|False
nebraska|Frontier |GOP|M. Romney|     1,005|70.7%|True
nebraska|Frontier |Lib|G. Johnson|       26|1.8%|False
nebraska|Frontier |Dem|B. Obama (i)|      381|26.8%|False
nebraska|Madison |PEC|R. Terry|       56|0.4%|False
nebraska|Madison |GOP|M. Romney|     9,874|73.1%|True
nebraska|Madison |Lib|G. Johnson|      214|1.6%|False
nebraska|Madison |Dem|B. Obama (i)|     3,368|24.9%|False
nebraska|Chase |PEC|R. Terry|        7|0.4%|False
nebraska|Chase |GOP|M. Romney|     1,573|85.1%|True
nebraska|Chase |Lib|G. Johnson|       17|0.9%|False
nebraska|Chase |Dem|B. Obama (i)|      252|13.6%|False
nebraska|Cass |PEC|R. Terry|       30|0.3%|False
nebraska|Cass |GOP|M. Romney|     7,453|62.4%|True
nebraska|Cass |Lib|G. Johnson|      171|1.4%|False
nebraska|Cass |Dem|B. Obama (i)|     4,298|36.0%|False
nebraska|Cuming |PEC|R. Terry|       14|0.4%|False
nebraska|Cuming |GOP|M. Romney|     2,858|72.8%|True
nebraska|Cuming |Lib|G. Johnson|       41|1.0%|False
nebraska|Cuming |Dem|B. Obama (i)|     1,015|25.8%|False
nebraska|Gosper |PEC|R. Terry|        4|0.4%|False
nebraska|Gosper |GOP|M. Romney|      732|75.1%|True
nebraska|Gosper |Lib|G. Johnson|        9|0.9%|False
nebraska|Gosper |Dem|B. Obama (i)|      230|23.6%|False
nebraska|Howard |PEC|R. Terry|       19|0.7%|False
nebraska|Howard |GOP|M. Romney|     1,890|66.2%|True
nebraska|Howard |Lib|G. Johnson|       33|1.2%|False
nebraska|Howard |Dem|B. Obama (i)|      914|32.0%|False
nebraska|Deuel |PEC|R. Terry|        9|0.9%|False
nebraska|Deuel |GOP|M. Romney|      763|75.4%|True
nebraska|Deuel |Lib|G. Johnson|       25|2.5%|False
nebraska|Deuel |Dem|B. Obama (i)|      215|21.2%|False
nebraska|Adams |PEC|R. Terry|       46|0.4%|False
nebraska|Adams |GOP|M. Romney|     8,235|66.1%|True
nebraska|Adams |Lib|G. Johnson|      179|1.4%|False
nebraska|Adams |Dem|B. Obama (i)|     3,991|32.1%|False
nebraska|Holt |PEC|R. Terry|       36|0.8%|False
nebraska|Holt |GOP|M. Romney|     3,789|79.8%|True
nebraska|Holt |Lib|G. Johnson|       62|1.3%|False
nebraska|Holt |Dem|B. Obama (i)|      862|18.2%|False
nebraska|Colfax |PEC|R. Terry|       12|0.4%|False
nebraska|Colfax |GOP|M. Romney|     2,045|67.1%|True
nebraska|Colfax |Lib|G. Johnson|       31|1.0%|False
nebraska|Colfax |Dem|B. Obama (i)|      959|31.5%|False
nebraska|Scotts Bluff |PEC|R. Terry|       66|0.5%|False
nebraska|Scotts Bluff |GOP|M. Romney|     9,427|68.0%|True
nebraska|Scotts Bluff |Lib|G. Johnson|      181|1.3%|False
nebraska|Scotts Bluff |Dem|B. Obama (i)|     4,193|30.2%|False
nebraska|Cedar |PEC|R. Terry|       16|0.4%|False
nebraska|Cedar |GOP|M. Romney|     3,231|75.8%|True
nebraska|Cedar |Lib|G. Johnson|       61|1.4%|False
nebraska|Cedar |Dem|B. Obama (i)|      952|22.3%|False
nebraska|Sheridan |PEC|R. Terry|        7|0.3%|False
nebraska|Sheridan |GOP|M. Romney|     2,010|82.0%|True
nebraska|Sheridan |Lib|G. Johnson|       44|1.8%|False
nebraska|Sheridan |Dem|B. Obama (i)|      389|15.9%|False
nebraska|Kearney |PEC|R. Terry|       11|0.3%|False
nebraska|Kearney |GOP|M. Romney|     2,341|74.2%|True
nebraska|Kearney |Lib|G. Johnson|       43|1.4%|False
nebraska|Kearney |Dem|B. Obama (i)|      761|24.1%|False
nebraska|Burt |PEC|R. Terry|       14|0.4%|False
nebraska|Burt |GOP|M. Romney|     2,016|60.3%|True
nebraska|Burt |Lib|G. Johnson|       33|1.0%|False
nebraska|Burt |Dem|B. Obama (i)|     1,280|38.3%|False
oregon|Wheeler |Prg|R. Anderson|        3|0.4%|False
oregon|Wheeler |Lib|G. Johnson|       22|2.6%|False
oregon|Wheeler |Dem|B. Obama (i)|      262|31.2%|False
oregon|Wheeler |PAG|J. Stein|        7|0.8%|False
oregon|Wheeler |CST|W. Christensen|        5|0.6%|False
oregon|Wheeler |GOP|M. Romney|      542|64.4%|True
oregon|Baker |Prg|R. Anderson|       22|0.3%|False
oregon|Baker |Lib|G. Johnson|      141|1.7%|False
oregon|Baker |Dem|B. Obama (i)|     2,364|28.3%|False
oregon|Baker |PAG|J. Stein|       91|1.1%|False
oregon|Baker |CST|W. Christensen|       41|0.5%|False
oregon|Baker |GOP|M. Romney|     5,692|68.2%|True
oregon|Washington |Prg|R. Anderson|      333|0.2%|False
oregon|Washington |Lib|G. Johnson|     3,180|1.5%|False
oregon|Washington |Dem|B. Obama (i)|   124,431|57.5%|True
oregon|Washington |PAG|J. Stein|     1,614|0.7%|False
oregon|Washington |CST|W. Christensen|      364|0.2%|False
oregon|Washington |GOP|M. Romney|    86,551|40.0%|False
oregon|Grant |Prg|R. Anderson|        7|0.2%|False
oregon|Grant |Lib|G. Johnson|       52|1.4%|False
oregon|Grant |Dem|B. Obama (i)|      834|22.1%|False
oregon|Grant |PAG|J. Stein|       27|0.7%|False
oregon|Grant |CST|W. Christensen|       10|0.3%|False
oregon|Grant |GOP|M. Romney|     2,848|75.4%|True
oregon|Klamath |Prg|R. Anderson|       52|0.2%|False
oregon|Klamath |Lib|G. Johnson|      340|1.2%|False
oregon|Klamath |Dem|B. Obama (i)|     8,140|29.6%|False
oregon|Klamath |PAG|J. Stein|      225|0.8%|False
oregon|Klamath |CST|W. Christensen|      119|0.4%|False
oregon|Klamath |GOP|M. Romney|    18,654|67.8%|True
oregon|Morrow |Prg|R. Anderson|        9|0.2%|False
oregon|Morrow |Lib|G. Johnson|       57|1.5%|False
oregon|Morrow |Dem|B. Obama (i)|     1,189|31.0%|False
oregon|Morrow |PAG|J. Stein|       42|1.1%|False
oregon|Morrow |CST|W. Christensen|       17|0.4%|False
oregon|Morrow |GOP|M. Romney|     2,524|65.8%|True
oregon|Lincoln |Prg|R. Anderson|       49|0.2%|False
oregon|Lincoln |Lib|G. Johnson|      323|1.4%|False
oregon|Lincoln |Dem|B. Obama (i)|    13,277|58.7%|True
oregon|Lincoln |PAG|J. Stein|      275|1.2%|False
oregon|Lincoln |CST|W. Christensen|       65|0.3%|False
oregon|Lincoln |GOP|M. Romney|     8,623|38.1%|False
oregon|Malheur |Prg|R. Anderson|       18|0.2%|False
oregon|Malheur |Lib|G. Johnson|      133|1.4%|False
oregon|Malheur |Dem|B. Obama (i)|     2,701|27.8%|False
oregon|Malheur |PAG|J. Stein|       75|0.8%|False
oregon|Malheur |CST|W. Christensen|       33|0.3%|False
oregon|Malheur |GOP|M. Romney|     6,751|69.5%|True
oregon|Sherman |Prg|R. Anderson|        1|0.1%|False
oregon|Sherman |Lib|G. Johnson|       19|1.9%|False
oregon|Sherman |Dem|B. Obama (i)|      317|31.1%|False
oregon|Sherman |PAG|J. Stein|        4|0.4%|False
oregon|Sherman |CST|W. Christensen|        1|0.1%|False
oregon|Sherman |GOP|M. Romney|      677|66.4%|True
oregon|Columbia |Prg|R. Anderson|       34|0.1%|False
oregon|Columbia |Lib|G. Johnson|      392|1.7%|False
oregon|Columbia |Dem|B. Obama (i)|    11,843|50.8%|True
oregon|Columbia |PAG|J. Stein|      237|1.0%|False
oregon|Columbia |CST|W. Christensen|      147|0.6%|False
oregon|Columbia |GOP|M. Romney|    10,645|45.7%|False
oregon|Gilliam |Prg|R. Anderson|        1|0.1%|False
oregon|Gilliam |Lib|G. Johnson|       20|1.9%|False
oregon|Gilliam |Dem|B. Obama (i)|      371|35.5%|False
oregon|Gilliam |PAG|J. Stein|        6|0.6%|False
oregon|Gilliam |CST|W. Christensen|        9|0.9%|False
oregon|Gilliam |GOP|M. Romney|      637|61.0%|True
oregon|Deschutes |Prg|R. Anderson|       98|0.1%|False
oregon|Deschutes |Lib|G. Johnson|      970|1.3%|False
oregon|Deschutes |Dem|B. Obama (i)|    34,985|45.2%|False
oregon|Deschutes |PAG|J. Stein|      557|0.7%|False
oregon|Deschutes |CST|W. Christensen|      161|0.2%|False
oregon|Deschutes |GOP|M. Romney|    40,670|52.5%|True
oregon|Yamhill |Prg|R. Anderson|       61|0.1%|False
oregon|Yamhill |Lib|G. Johnson|      613|1.5%|False
oregon|Yamhill |Dem|B. Obama (i)|    18,906|45.3%|False
oregon|Yamhill |PAG|J. Stein|      333|0.8%|False
oregon|Yamhill |CST|W. Christensen|      126|0.3%|False
oregon|Yamhill |GOP|M. Romney|    21,711|52.0%|True
oregon|Coos |Prg|R. Anderson|       66|0.2%|False
oregon|Coos |Lib|G. Johnson|      418|1.5%|False
oregon|Coos |Dem|B. Obama (i)|    12,628|45.2%|False
oregon|Coos |PAG|J. Stein|      291|1.0%|False
oregon|Coos |CST|W. Christensen|      125|0.4%|False
oregon|Coos |GOP|M. Romney|    14,398|51.6%|True
oregon|Union |Prg|R. Anderson|       20|0.2%|False
oregon|Union |Lib|G. Johnson|      182|1.5%|False
oregon|Union |Dem|B. Obama (i)|     3,943|33.1%|False
oregon|Union |PAG|J. Stein|      104|0.9%|False
oregon|Union |CST|W. Christensen|       48|0.4%|False
oregon|Union |GOP|M. Romney|     7,608|63.9%|True
oregon|Tillamook |Prg|R. Anderson|       27|0.2%|False
oregon|Tillamook |Lib|G. Johnson|      168|1.4%|False
oregon|Tillamook |Dem|B. Obama (i)|     6,249|50.6%|True
oregon|Tillamook |PAG|J. Stein|      171|1.4%|False
oregon|Tillamook |CST|W. Christensen|       61|0.5%|False
oregon|Tillamook |GOP|M. Romney|     5,670|45.9%|False
oregon|Wallowa |Prg|R. Anderson|       13|0.3%|False
oregon|Wallowa |Lib|G. Johnson|       44|1.1%|False
oregon|Wallowa |Dem|B. Obama (i)|     1,252|30.2%|False
oregon|Wallowa |PAG|J. Stein|       32|0.8%|False
oregon|Wallowa |CST|W. Christensen|       15|0.4%|False
oregon|Wallowa |GOP|M. Romney|     2,796|67.3%|True
oregon|Josephine |Prg|R. Anderson|       64|0.2%|False
oregon|Josephine |Lib|G. Johnson|      532|1.3%|False
oregon|Josephine |Dem|B. Obama (i)|    14,929|37.6%|False
oregon|Josephine |PAG|J. Stein|      339|0.9%|False
oregon|Josephine |CST|W. Christensen|      179|0.5%|False
oregon|Josephine |GOP|M. Romney|    23,636|59.6%|True
oregon|Clackamas |Prg|R. Anderson|      185|0.1%|False
oregon|Clackamas |Lib|G. Johnson|     2,080|1.1%|False
oregon|Clackamas |Dem|B. Obama (i)|    94,159|50.7%|True
oregon|Clackamas |PAG|J. Stein|     1,374|0.7%|False
oregon|Clackamas |CST|W. Christensen|      367|0.2%|False
oregon|Clackamas |GOP|M. Romney|    87,647|47.2%|False
oregon|Polk |Prg|R. Anderson|       51|0.2%|False
oregon|Polk |Lib|G. Johnson|      380|1.1%|False
oregon|Polk |Dem|B. Obama (i)|    15,761|46.4%|False
oregon|Polk |PAG|J. Stein|      326|1.0%|False
oregon|Polk |CST|W. Christensen|      101|0.3%|False
oregon|Polk |GOP|M. Romney|    17,377|51.1%|True
oregon|Harney |Prg|R. Anderson|        4|0.1%|False
oregon|Harney |Lib|G. Johnson|       55|1.6%|False
oregon|Harney |Dem|B. Obama (i)|      829|23.5%|False
oregon|Harney |PAG|J. Stein|       26|0.7%|False
oregon|Harney |CST|W. Christensen|       22|0.6%|False
oregon|Harney |GOP|M. Romney|     2,599|73.5%|True
oregon|Wasco |Prg|R. Anderson|       22|0.2%|False
oregon|Wasco |Lib|G. Johnson|      146|1.4%|False
oregon|Wasco |Dem|B. Obama (i)|     5,066|48.0%|False
oregon|Wasco |PAG|J. Stein|      122|1.2%|False
oregon|Wasco |CST|W. Christensen|       42|0.4%|False
oregon|Wasco |GOP|M. Romney|     5,152|48.8%|True
oregon|Crook |Prg|R. Anderson|       22|0.2%|False
oregon|Crook |Lib|G. Johnson|      125|1.2%|False
oregon|Crook |Dem|B. Obama (i)|     3,081|30.5%|False
oregon|Crook |PAG|J. Stein|       74|0.7%|False
oregon|Crook |CST|W. Christensen|       38|0.4%|False
oregon|Crook |GOP|M. Romney|     6,769|67.0%|True
oregon|Jackson |Prg|R. Anderson|      148|0.2%|False
oregon|Jackson |Lib|G. Johnson|     1,354|1.5%|False
oregon|Jackson |Dem|B. Obama (i)|    42,341|46.0%|False
oregon|Jackson |PAG|J. Stein|      900|1.0%|False
oregon|Jackson |CST|W. Christensen|      238|0.3%|False
oregon|Jackson |GOP|M. Romney|    46,974|51.1%|True
oregon|Jefferson |Prg|R. Anderson|       13|0.2%|False
oregon|Jefferson |Lib|G. Johnson|       77|1.0%|False
oregon|Jefferson |Dem|B. Obama (i)|     3,238|40.6%|False
oregon|Jefferson |PAG|J. Stein|       53|0.7%|False
oregon|Jefferson |CST|W. Christensen|       21|0.3%|False
oregon|Jefferson |GOP|M. Romney|     4,576|57.4%|True
oregon|Multnomah |Prg|R. Anderson|     1,003|0.3%|False
oregon|Multnomah |Lib|G. Johnson|     4,492|1.3%|False
oregon|Multnomah |Dem|B. Obama (i)|   265,938|75.8%|True
oregon|Multnomah |PAG|J. Stein|     5,730|1.6%|False
oregon|Multnomah |CST|W. Christensen|      483|0.1%|False
oregon|Multnomah |GOP|M. Romney|    73,306|20.9%|False
oregon|Curry |Prg|R. Anderson|       22|0.2%|False
oregon|Curry |Lib|G. Johnson|      174|1.5%|False
oregon|Curry |Dem|B. Obama (i)|     4,611|40.0%|False
oregon|Curry |PAG|J. Stein|       98|0.9%|False
oregon|Curry |CST|W. Christensen|       47|0.4%|False
oregon|Curry |GOP|M. Romney|     6,577|57.0%|True
oregon|Marion |Prg|R. Anderson|      160|0.1%|False
oregon|Marion |Lib|G. Johnson|     1,287|1.1%|False
oregon|Marion |Dem|B. Obama (i)|    54,337|47.0%|False
oregon|Marion |PAG|J. Stein|      954|0.8%|False
oregon|Marion |CST|W. Christensen|      346|0.3%|False
oregon|Marion |GOP|M. Romney|    58,435|50.6%|True
oregon|Douglas |Prg|R. Anderson|       90|0.2%|False
oregon|Douglas |Lib|G. Johnson|      683|1.4%|False
oregon|Douglas |Dem|B. Obama (i)|    17,032|34.7%|False
oregon|Douglas |PAG|J. Stein|      460|0.9%|False
oregon|Douglas |CST|W. Christensen|      209|0.4%|False
oregon|Douglas |GOP|M. Romney|    30,588|62.3%|True
oregon|Umatilla |Prg|R. Anderson|       52|0.2%|False
oregon|Umatilla |Lib|G. Johnson|      352|1.4%|False
oregon|Umatilla |Dem|B. Obama (i)|     8,499|34.5%|False
oregon|Umatilla |PAG|J. Stein|      189|0.8%|False
oregon|Umatilla |CST|W. Christensen|      106|0.4%|False
oregon|Umatilla |GOP|M. Romney|    15,425|62.6%|True
oregon|Lane |Prg|R. Anderson|      346|0.2%|False
oregon|Lane |Lib|G. Johnson|     2,354|1.4%|False
oregon|Lane |Dem|B. Obama (i)|    99,891|60.1%|True
oregon|Lane |PAG|J. Stein|     2,253|1.4%|False
oregon|Lane |CST|W. Christensen|      353|0.2%|False
oregon|Lane |GOP|M. Romney|    60,979|36.7%|False
oregon|Benton |Prg|R. Anderson|      103|0.2%|False
oregon|Benton |Lib|G. Johnson|      730|1.6%|False
oregon|Benton |Dem|B. Obama (i)|    27,662|62.5%|True
oregon|Benton |PAG|J. Stein|      768|1.7%|False
oregon|Benton |CST|W. Christensen|       77|0.2%|False
oregon|Benton |GOP|M. Romney|    14,922|33.7%|False
oregon|Linn |Prg|R. Anderson|       82|0.2%|False
oregon|Linn |Lib|G. Johnson|      756|1.5%|False
oregon|Linn |Dem|B. Obama (i)|    19,893|39.8%|False
oregon|Linn |PAG|J. Stein|      558|1.1%|False
oregon|Linn |CST|W. Christensen|      216|0.4%|False
oregon|Linn |GOP|M. Romney|    28,482|57.0%|True
oregon|Clatsop |Prg|R. Anderson|       38|0.2%|False
oregon|Clatsop |Lib|G. Johnson|      204|1.2%|False
oregon|Clatsop |Dem|B. Obama (i)|     9,616|55.9%|True
oregon|Clatsop |PAG|J. Stein|      195|1.1%|False
oregon|Clatsop |CST|W. Christensen|       52|0.3%|False
oregon|Clatsop |GOP|M. Romney|     7,101|41.3%|False
oregon|Lake |Prg|R. Anderson|        3|0.1%|False
oregon|Lake |Lib|G. Johnson|       48|1.3%|False
